,id
2627,NLB_525241190EDR_F0571020NCAM00289M1
2628,NLB_525246383EDR_F0571020NCAM07753M1
2629,NLB_525427960EDR_F0571020NCAM00290M1
2630,NLB_525427992EDR_F0571020NCAM00290M1
2631,NLB_525428024EDR_F0571020NCAM00290M1
2632,NLB_525428056EDR_F0571020NCAM00290M1
2633,NLB_525428088EDR_F0571020NCAM00290M1
2634,NLB_525428953EDR_F0571020NCAM07753M1
2635,NLB_525867225EDR_F0571356NCAM00385M1
2636,NLB_525872679EDR_F0571392NCAM00290M1
2637,NLB_525872711EDR_F0571392NCAM00290M1
2638,NLB_525872742EDR_F0571392NCAM00290M1
2639,NLB_525873179EDR_F0571392NCAM07753M1
2640,NLB_525873210EDR_F0571392NCAM07753M1
2641,NLB_526051515EDR_F0571906NCAM00385M1
2642,NLB_526052310EDR_F0571942NCAM00292M1
2643,NLB_526052335EDR_F0571942NCAM00292M1
2644,NLB_526052360EDR_F0571942NCAM00292M1
2645,NLB_526052406EDR_F0571942NCAM00292M1
2646,NLB_526052976EDR_F0571942NCAM07753M1
2647,NLB_526396347EDR_F0572224NCAM00249M1
2648,NLB_526398465EDR_F0572296NCAM00294M1
2649,NLB_526398489EDR_F0572296NCAM00294M1
2650,NLB_526398520EDR_F0572296NCAM00294M1
2651,NLB_526398551EDR_F0572296NCAM00294M1
2652,NLB_526398960EDR_F0572296NCAM07753M1
2653,NLB_526398985EDR_F0572296NCAM07753M1
2654,NLB_526582611EDR_F0572542NCAM00385M1
2655,NLB_526585682EDR_F0572582NCAM00297M1
2656,NLB_526585713EDR_F0572582NCAM00297M1
2657,NLB_526585744EDR_F0572582NCAM00297M1
2658,NLB_526585777EDR_F0572582NCAM00297M1
2659,NLB_526586467EDR_F0572582NCAM00298M1
2660,NLB_526661275EDR_F0572762NCAM00385M1
2661,NLB_526667191EDR_F0572798NCAM07753M1
2662,NLB_526667222EDR_F0572798NCAM07753M1
2663,NLB_526667254EDR_F0572798NCAM07753M1
2664,NLB_526667286EDR_F0572798NCAM07753M1
2665,NLB_526667318EDR_F0572798NCAM07753M1
2666,NLB_526667446EDR_F0572798NCAM00251M1
2667,NLB_526667477EDR_F0572798NCAM00251M1
2668,NLB_526667508EDR_F0572798NCAM00251M1
2669,NLB_526667539EDR_F0572798NCAM00251M1
2670,NLB_527905416EDR_F0580228NCAM00385M1
2671,NLB_527906269EDR_F0580264NCAM00254M1
2672,NLB_527906294EDR_F0580264NCAM00254M1
2673,NLB_527906326EDR_F0580264NCAM00254M1
2674,NLB_527907226EDR_F0580264NCAM00255M1
2675,NLB_527907250EDR_F0580264NCAM00255M1
2676,NLB_528086029EDR_F0580642NCAM00256M1
2677,NLB_528086053EDR_F0580642NCAM00256M1
2678,NLB_528086085EDR_F0580642NCAM00256M1
2679,NLB_528086116EDR_F0580642NCAM00256M1
2680,NLB_528086676EDR_F0580642NCAM07753M1
2681,NLB_528261237EDR_F0580738NCAM00385M1
2682,NLB_528262434EDR_F0580774NCAM00257M1
2683,NLB_528262459EDR_F0580774NCAM00257M1
2684,NLB_528262490EDR_F0580774NCAM00257M1
2685,NLB_528262520EDR_F0580774NCAM00257M1
2686,NLB_528263071EDR_F0580774NCAM07753M1
2687,NLB_528439545EDR_F0580870NCAM00385M1
2688,NLB_528444449EDR_F0580912NCAM00258M1
2689,NLB_528444481EDR_F0580912NCAM00258M1
2690,NLB_528444512EDR_F0580912NCAM00258M1
2691,NLB_528445054EDR_F0580912NCAM07753M1
2692,NLB_528445085EDR_F0580912NCAM07753M1
2693,NLB_528445116EDR_F0580912NCAM07753M1
2694,NLB_528702715EDR_F0580966NCAM00385M1
2695,NLB_528703441EDR_F0581002NCAM00259M1
2696,NLB_528703472EDR_F0581002NCAM00259M1
2697,NLB_528703901EDR_F0581002NCAM00261M1
2698,NLB_528703925EDR_F0581002NCAM00261M1
2699,NLB_528703956EDR_F0581002NCAM00261M1
2700,NLB_529067238EDR_F0581530NCAM00385M1
2701,NLB_529068016EDR_F0581572NCAM00263M1
2702,NLB_529068040EDR_F0581572NCAM00263M1
2703,NLB_529068072EDR_F0581572NCAM00263M1
2704,NLB_529068104EDR_F0581572NCAM00263M1
2705,NLB_529068770EDR_F0581572NCAM07753M1
2706,NLB_529068801EDR_F0581572NCAM07753M1
2707,NLB_529326383EDR_F0581806NCAM00385M1
2708,NLB_529327007EDR_F0581836NCAM00264M1
2709,NLB_529327038EDR_F0581836NCAM00264M1
2710,NLB_529327062EDR_F0581836NCAM00264M1
2711,NLB_529327093EDR_F0581836NCAM00264M1
2712,NLB_529327852EDR_F0581836NCAM07753M1
2713,NLB_529502583EDR_F0581950NCAM00385M1
2714,NLB_529503359EDR_F0581986NCAM00265M1
2715,NLB_529503383EDR_F0581986NCAM00265M1
2716,NLB_529503414EDR_F0581986NCAM00265M1
2717,NLB_529508399EDR_F0581986NCAM07753M1
2718,NLB_529508424EDR_F0581986NCAM07753M1
2719,NLB_529681135EDR_F0582034NCAM00385M1
2720,NLB_529685598EDR_F0582046NCAM07753M1
2721,NLB_529685629EDR_F0582046NCAM07753M1
2722,NLB_529685653EDR_F0582046NCAM07753M1
2723,NLB_529685685EDR_F0582046NCAM07753M1
2724,NLB_530565168EDR_F0582088NCAM00385M1
2725,NLB_530568525EDR_F0582136NCAM05113M1
2726,NLB_530568555EDR_F0582136NCAM05113M1
2727,NLB_530568875EDR_F0582136NCAM07753M1
2728,NLB_530568906EDR_F0582136NCAM07753M1
2729,NLB_530568937EDR_F0582136NCAM07753M1
2730,NLB_530568961EDR_F0582136NCAM07753M1
2731,NLB_530659366EDR_F0582340NCAM00385M1
2732,NLB_530660283EDR_F0582394NCAM05113M1
2733,NLB_530660314EDR_F0582394NCAM05113M1
2734,NLB_530660338EDR_F0582394NCAM05113M1
2735,NLB_530660369EDR_F0582394NCAM05113M1
2736,NLB_530660881EDR_F0582394NCAM07753M1
2737,NLB_530746894EDR_F0582724NCAM00385M1
2738,NLB_530747641EDR_F0582760NCAM00267M1
2739,NLB_530747673EDR_F0582760NCAM00267M1
2740,NLB_530747705EDR_F0582760NCAM00267M1
2741,NLB_530747736EDR_F0582760NCAM00267M1
2742,NLB_530753823EDR_F0582760NCAM07753M1
2743,NLB_530753854EDR_F0582760NCAM07753M1
2744,NLB_530833812EDR_F0582910NCAM00385M1
2745,NLB_530834539EDR_F0582946NCAM00268M1
2746,NLB_530834563EDR_F0582946NCAM00268M1
2747,NLB_530834593EDR_F0582946NCAM00268M1
2748,NLB_530834624EDR_F0582946NCAM00268M1
2749,NLB_530835133EDR_F0582946NCAM07753M1
2750,NLB_530921235EDR_F0583186NCAM00385M1
2751,NLB_530924339EDR_F0590000NCAM00269M1
2752,NLB_530924364EDR_F0590000NCAM00269M1
2753,NLB_530924395EDR_F0590000NCAM00269M1
2754,NLB_530924419EDR_F0590000NCAM00269M1
2755,NLB_530925053EDR_F0590000NCAM07753M1
2756,NLB_530925085EDR_F0590000NCAM07753M1
2757,NLB_531191018EDR_F0590336NCAM00385M1
2758,NLB_531191751EDR_F0590372NCAM05113M1
2759,NLB_531191783EDR_F0590372NCAM05113M1
2760,NLB_531191806EDR_F0590372NCAM05113M1
2761,NLB_531192304EDR_F0590372NCAM07753M1
2762,NLB_531192335EDR_F0590372NCAM07753M1
2763,NLB_531279022EDR_F0590576NCAM00385M1
2764,NLB_531279778EDR_F0590612NCAM00271M1
2765,NLB_531279802EDR_F0590612NCAM00271M1
2766,NLB_531279986EDR_F0590612NCAM07753M1
2767,NLB_531280017EDR_F0590612NCAM07753M1
2768,NLB_531280041EDR_F0590612NCAM07753M1
2769,NLB_531367731EDR_F0590900NCAM00385M1
2770,NLB_531368485EDR_F0590936NCAM00272M1
2771,NLB_531368516EDR_F0590936NCAM00272M1
2772,NLB_531368547EDR_F0590936NCAM00272M1
2773,NLB_531373164EDR_F0590936NCAM07753M1
2774,NLB_531373196EDR_F0590936NCAM07753M1
2775,NLB_531464483EDR_F0591218NCAM00385M1
2776,NLB_531465360EDR_F0591260NCAM00273M1
2777,NLB_531465392EDR_F0591260NCAM00273M1
2778,NLB_531465422EDR_F0591260NCAM00273M1
2779,NLB_531465972EDR_F0591260NCAM07753M1
2780,NLB_531466003EDR_F0591260NCAM07753M1
2781,NLB_531733595EDR_F0591560NCAM00385M1
2782,NLB_531734385EDR_F0591596NCAM00274M1
2783,NLB_531734417EDR_F0591596NCAM00274M1
2784,NLB_531734456EDR_F0591596NCAM00274M1
2785,NLB_531734988EDR_F0591596NCAM07753M1
2786,NLB_531735019EDR_F0591596NCAM07753M1
2787,NLB_531909507EDR_F0591962NCAM00385M1
2788,NLB_531910192EDR_F0591998NCAM00275M1
2789,NLB_531910224EDR_F0591998NCAM00275M1
2790,NLB_531910263EDR_F0591998NCAM00275M1
2791,NLB_531910293EDR_F0591998NCAM00275M1
2792,NLB_531910808EDR_F0591998NCAM07753M1
2793,NLB_531910840EDR_F0591998NCAM07753M1
2794,NLB_532079171EDR_F0592178NCAM00386M1
2795,NLB_532079202EDR_F0592178NCAM00386M1
2796,NLB_532080187EDR_F0592242NCAM00276M1
2797,NLB_532080218EDR_F0592242NCAM00276M1
2798,NLB_532080250EDR_F0592242NCAM00276M1
2799,NLB_532080912EDR_F0592242NCAM07753M1
2800,NLB_532080936EDR_F0592242NCAM07753M1
2801,NLB_532341379EDR_F0592542NCAM00385M1
2802,NLB_532342021EDR_F0592578NCAM00278M1
2803,NLB_532342046EDR_F0592578NCAM00278M1
2804,NLB_532342071EDR_F0592578NCAM00278M1
2805,NLB_532342096EDR_F0592578NCAM00278M1
2806,NLB_532342127EDR_F0592578NCAM00278M1
2807,NLB_532524054EDR_F0592632NCAM00385M1
2808,NLB_532524759EDR_F0592668NCAM00280M1
2809,NLB_532524783EDR_F0592668NCAM00280M1
2810,NLB_532524808EDR_F0592668NCAM00280M1
2811,NLB_532524838EDR_F0592668NCAM00280M1
2812,NLB_532525246EDR_F0592668NCAM07753M1
2813,NLB_532961595EDR_F0592794NCAM00385M1
2814,NLB_532962313EDR_F0592830NCAM00281M1
2815,NLB_532962337EDR_F0592830NCAM00281M1
2816,NLB_532962368EDR_F0592830NCAM00281M1
2817,NLB_532962392EDR_F0592830NCAM00281M1
2818,NLB_532962991EDR_F0592830NCAM07753M1
2819,NLB_534822149EDR_F0592830NCAM00285M1
2820,NLB_534822181EDR_F0592830NCAM00285M1
2821,NLB_534822212EDR_F0592830NCAM00285M1
2822,NLB_534822236EDR_F0592830NCAM00285M1
2823,NLB_535358226EDR_F0592968NCAM00385M1
2824,NLB_535359469EDR_F0593004NCAM00287M1
2825,NLB_535359493EDR_F0593004NCAM07753M1
2826,NLB_535359524EDR_F0593004NCAM07753M1
2827,NLB_535359548EDR_F0593004NCAM07753M1
2828,NLB_535359572EDR_F0593004NCAM07753M1
2829,NLB_535549093EDR_F0593016NCAM00288M1
2830,NLB_535549123EDR_F0593016NCAM00289M1
2831,NLB_535549154EDR_F0593016NCAM00289M1
2832,NLB_535549185EDR_F0593016NCAM00289M1
2833,NLB_535549210EDR_F0593016NCAM00289M1
2834,NLB_536960362EDR_F0593142NCAM00385M1
2835,NLB_536961570EDR_F0600000NCAM00290M1
2836,NLB_536961601EDR_F0600000NCAM00290M1
2837,NLB_536961632EDR_F0600000NCAM00290M1
2838,NLB_536962143EDR_F0600000NCAM07813M1
2839,NLB_536962167EDR_F0600000NCAM07813M1
2840,NLB_537223207EDR_F0600144NCAM00385M1
2841,NLB_537223931EDR_F0600180NCAM00291M1
2842,NLB_537223956EDR_F0600180NCAM00291M1
2843,NLB_537223981EDR_F0600180NCAM00291M1
2844,NLB_537224439EDR_F0600180NCAM07813M1
2845,NLB_537224463EDR_F0600180NCAM07813M1
2846,NLB_537315810EDR_F0600180NCAM00292M1
2847,NLB_537315835EDR_F0600180NCAM00292M1
2848,NLB_537315867EDR_F0600180NCAM00292M1
2849,NLB_537316128EDR_F0600180NCAM00293M1
2850,NLB_537316152EDR_F0600180NCAM00293M1
2851,NLB_537406052EDR_F0600354NCAM00385M1
2852,NLB_537406767EDR_F0600396NCAM00294M1
2853,NLB_537406792EDR_F0600396NCAM00294M1
2854,NLB_537406823EDR_F0600396NCAM00294M1
2855,NLB_537407064EDR_F0600396NCAM00293M1
2856,NLB_537407088EDR_F0600396NCAM00293M1
2857,NLB_537495550EDR_F0600642NCAM00385M1
2858,NLB_537496346EDR_F0600684NCAM00295M1
2859,NLB_537496378EDR_F0600684NCAM00295M1
2860,NLB_537496402EDR_F0600684NCAM00295M1
2861,NLB_537500511EDR_F0600684NCAM07813M1
2862,NLB_537500542EDR_F0600684NCAM07813M1
2863,NLB_537582173EDR_F0600852NCAM00385M1
2864,NLB_537582914EDR_F0600888NCAM00260M1
2865,NLB_537582946EDR_F0600888NCAM00260M1
2866,NLB_537582978EDR_F0600888NCAM00260M1
2867,NLB_537588044EDR_F0600888NCAM07753M1
2868,NLB_537588075EDR_F0600888NCAM07753M1
2869,NLB_538024881EDR_F0601386NCAM00385M1
2870,NLB_538025553EDR_F0601422NCAM00297M1
2871,NLB_538025577EDR_F0601422NCAM00297M1
2872,NLB_538025928EDR_F0601422NCAM07753M1
2873,NLB_538025959EDR_F0601422NCAM07753M1
2874,NLB_538025983EDR_F0601422NCAM07753M1
2875,NLB_538115646EDR_F0601650NCAM00298M1
2876,NLB_538115677EDR_F0601650NCAM00298M1
2877,NLB_538115709EDR_F0601650NCAM00298M1
2878,NLB_538115733EDR_F0601650NCAM00298M1
2879,NLB_538116038EDR_F0601650NCAM07753M1
2880,NLB_538116070EDR_F0601650NCAM07753M1
2881,NLB_538201425EDR_F0601716NCAM00385M1
2882,NLB_538202423EDR_F0601752NCAM00299M1
2883,NLB_538202447EDR_F0601752NCAM00299M1
2884,NLB_538202472EDR_F0601752NCAM00299M1
2885,NLB_538202495EDR_F0601752NCAM07753M1
2886,NLB_538202519EDR_F0601752NCAM07753M1
2887,NLB_538202543EDR_F0601752NCAM07753M1
2888,NLB_538382092EDR_F0601968NCAM00385M1
2889,NLB_538382779EDR_F0602010NCAM00250M1
2890,NLB_538382810EDR_F0602010NCAM00250M1
2891,NLB_538382842EDR_F0602010NCAM00250M1
2892,NLB_538382866EDR_F0602010NCAM00250M1
2893,NLB_538383237EDR_F0602010NCAM07753M1
2894,NLB_538383268EDR_F0602010NCAM07753M1
2895,NLB_538566798EDR_F0602214NCAM00385M1
2896,NLB_538567554EDR_F0602256NCAM00251M1
2897,NLB_538567586EDR_F0602256NCAM00251M1
2898,NLB_538567617EDR_F0602256NCAM00251M1
2899,NLB_538567993EDR_F0602256NCAM07753M1
2900,NLB_538568024EDR_F0602256NCAM07753M1
2901,NLB_538748828EDR_F0602346NCAM00253M1
2902,NLB_538748861EDR_F0602346NCAM00253M1
2903,NLB_538748892EDR_F0602346NCAM00253M1
2904,NLB_538748923EDR_F0602346NCAM00253M1
2905,NLB_538748954EDR_F0602346NCAM00253M1
2906,NLB_538749455EDR_F0602346NCAM07753M1
2907,NLB_539001048EDR_F0602526NCAM00385M1
2908,NLB_539001072EDR_F0602526NCAM00385M1
2909,NLB_539001815EDR_F0602574NCAM00254M1
2910,NLB_539001839EDR_F0602574NCAM00254M1
2911,NLB_539001863EDR_F0602574NCAM00254M1
2912,NLB_539002208EDR_F0602574NCAM07753M1
2913,NLB_539002232EDR_F0602574NCAM07753M1
2914,NLB_539002256EDR_F0602574NCAM07753M1
2915,NLB_539185187EDR_F0602694NCAM00385M1
2916,NLB_539185880EDR_F0602730NCAM00255M1
2917,NLB_539185911EDR_F0602730NCAM00255M1
2918,NLB_539185942EDR_F0602730NCAM00255M1
2919,NLB_539185973EDR_F0602730NCAM00255M1
2920,NLB_539186348EDR_F0602730NCAM06753M1
2921,NLB_539367457EDR_F0602892NCAM00385M1
2922,NLB_539368184EDR_F0602928NCAM00257M1
2923,NLB_539368215EDR_F0602928NCAM00257M1
2924,NLB_539368246EDR_F0602928NCAM00257M1
2925,NLB_539368756EDR_F0602928NCAM00258M1
2926,NLB_539368788EDR_F0602928NCAM00258M1
2927,NLB_539619706EDR_F0603090NCAM00385M1
2928,NLB_539621124EDR_F0603162NCAM00259M1
2929,NLB_539621148EDR_F0603162NCAM00259M1
2930,NLB_539621172EDR_F0603162NCAM00259M1
2931,NLB_539621196EDR_F0603162NCAM00260M1
2932,NLB_539621481EDR_F0603162NCAM00260M1
2933,NLB_539621513EDR_F0603162NCAM00260M1
2934,NLB_539890967EDR_F0603492NCAM00385M1
2935,NLB_539893162EDR_F0610000NCAM00261M1
2936,NLB_539893186EDR_F0610000NCAM00261M1
2937,NLB_539893462EDR_F0610000NCAM00262M1
2938,NLB_539893486EDR_F0610000NCAM00262M1
2939,NLB_539893510EDR_F0610000NCAM00262M1
2940,NLB_539977592EDR_F0610126NCAM00385M1
2941,NLB_539986121EDR_F0610156NCAM00265M1
2942,NLB_539986145EDR_F0610156NCAM00265M1
2943,NLB_539986169EDR_F0610156NCAM00265M1
2944,NLB_539986193EDR_F0610156NCAM00265M1
2945,NLB_539986225EDR_F0610156NCAM00265M1
2946,NLB_540245310EDR_F0610186NCAM00266M1
2947,NLB_540245341EDR_F0610186NCAM00266M1
2948,NLB_540245365EDR_F0610186NCAM00266M1
2949,NLB_540245396EDR_F0610186NCAM00266M1
2950,NLB_540245420EDR_F0610186NCAM00266M1
2951,NLB_540246288EDR_F0610216NCAM00385M1
2952,NLB_540247238EDR_F0610252NCAM00267M1
2953,NLB_540247269EDR_F0610252NCAM00267M1
2954,NLB_540247432EDR_F0610252NCAM00268M1
2955,NLB_540247456EDR_F0610252NCAM00268M1
2956,NLB_540247480EDR_F0610252NCAM00268M1
2957,NLB_540247511EDR_F0610252NCAM00268M1
2958,NLB_540423457EDR_F0610414NCAM00385M1
2959,NLB_540424353EDR_F0610456NCAM00269M1
2960,NLB_540429013EDR_F0610456NCAM07753M1
2961,NLB_540429044EDR_F0610456NCAM07753M1
2962,NLB_540429068EDR_F0610456NCAM07753M1
2963,NLB_540429099EDR_F0610456NCAM07753M1
2964,NLB_540510115EDR_F0610606NCAM00385M1
2965,NLB_540510843EDR_F0610648NCAM00270M1
2966,NLB_540510874EDR_F0610648NCAM00270M1
2967,NLB_540510899EDR_F0610648NCAM00270M1
2968,NLB_540516551EDR_F0610648NCAM00271M1
2969,NLB_540516582EDR_F0610648NCAM00271M1
2970,NLB_540597609EDR_F0610888NCAM00385M1
2971,NLB_540598382EDR_F0610924NCAM00272M1
2972,NLB_540598406EDR_F0610924NCAM00272M1
2973,NLB_540598437EDR_F0610924NCAM00272M1
2974,NLB_540598461EDR_F0610924NCAM00272M1
2975,NLB_540598485EDR_F0610924NCAM00272M1
2976,NLB_540952208EDR_F0610934NCAM00273M1
2977,NLB_540952232EDR_F0610934NCAM00273M1
2978,NLB_540952263EDR_F0610934NCAM00273M1
2979,NLB_540952661EDR_F0610934NCAM07753M1
2980,NLB_540952685EDR_F0610934NCAM07753M1
2981,NLB_541230156EDR_F0611140NCAM07753M1
2982,NLB_541230187EDR_F0611140NCAM07753M1
2983,NLB_541230218EDR_F0611140NCAM07753M1
2984,NLB_541230242EDR_F0611140NCAM07753M1
2985,NLB_542034700EDR_F0611296NCAM00385M1
2986,NLB_542035383EDR_F0611332NCAM00276M1
2987,NLB_542035416EDR_F0611332NCAM00276M1
2988,NLB_542035449EDR_F0611332NCAM00276M1
2989,NLB_542035909EDR_F0611332NCAM07753M1
2990,NLB_542035940EDR_F0611332NCAM07753M1
2991,NLB_542209616EDR_F0611602NCAM00385M1
2992,NLB_542210446EDR_F0611650NCAM00278M1
2993,NLB_542210478EDR_F0611650NCAM00278M1
2994,NLB_542210510EDR_F0611650NCAM00278M1
2995,NLB_542210542EDR_F0611650NCAM00278M1
2996,NLB_542210924EDR_F0611650NCAM00279M1
2997,NLB_542389585EDR_F0611866NCAM00385M1
2998,NLB_542390382EDR_F0611908NCAM00280M1
2999,NLB_542390414EDR_F0611908NCAM00280M1
3000,NLB_542390445EDR_F0611908NCAM00280M1
3001,NLB_542390476EDR_F0611908NCAM00280M1
3002,NLB_542390988EDR_F0611908NCAM07753M1
3003,NLB_542391020EDR_F0611908NCAM07753M1
3004,NLB_542643626EDR_F0612100NCAM00385M1
3005,NLB_542644374EDR_F0612148NCAM00281M1
3006,NLB_542644406EDR_F0612148NCAM00281M1
3007,NLB_542644430EDR_F0612148NCAM00281M1
3008,NLB_542644454EDR_F0612148NCAM00281M1
3009,NLB_542645252EDR_F0612148NCAM07653M1
3010,NLB_543000805EDR_F0612436NCAM00385M1
3011,NLB_543001578EDR_F0612472NCAM05113M1
3012,NLB_543001603EDR_F0612472NCAM05113M1
3013,NLB_543001634EDR_F0612472NCAM05113M1
3014,NLB_543007098EDR_F0612472NCAM07753M1
3015,NLB_543007129EDR_F0612472NCAM07753M1
3016,NLB_543261871EDR_F0612670NCAM00385M1
3017,NLB_543262844EDR_F0612740NCAM00284M1
3018,NLB_543262875EDR_F0612740NCAM00284M1
3019,NLB_543262907EDR_F0612740NCAM00284M1
3020,NLB_543263301EDR_F0612740NCAM07753M1
3021,NLB_543263331EDR_F0612740NCAM07753M1
3022,NLB_543263577EDR_F0612740NCAM00285M1
3023,NLB_543263601EDR_F0612740NCAM00285M1
3024,NLB_543263625EDR_F0612740NCAM00285M1
3025,NLB_543263649EDR_F0612740NCAM00285M1
3026,NLB_543532457EDR_F0613190NCAM00385M1
3027,NLB_543533178EDR_F0613226NCAM00288M1
3028,NLB_543533202EDR_F0613226NCAM00288M1
3029,NLB_543533234EDR_F0613226NCAM00288M1
3030,NLB_543533514EDR_F0613226NCAM07753M1
3031,NLB_543533545EDR_F0613226NCAM07753M1
3032,NLB_543616785EDR_F0613322NCAM00305M1
3033,NLB_543618292EDR_F0613442NCAM00385M1
3034,NLB_543623010EDR_F0620000NCAM00289M1
3035,NLB_543623042EDR_F0620000NCAM00289M1
3036,NLB_543623074EDR_F0620000NCAM00289M1
3037,NLB_543627137EDR_F0620000NCAM00290M1
3038,NLB_543627169EDR_F0620000NCAM00290M1
3039,NLB_543805587EDR_F0620036NCAM00385M1
3040,NLB_543806673EDR_F0620108NCAM00291M1
3041,NLB_543806706EDR_F0620108NCAM00291M1
3042,NLB_543807480EDR_F0620108NCAM07753M1
3043,NLB_543807511EDR_F0620108NCAM07753M1
3044,NLB_543807543EDR_F0620108NCAM07753M1
3045,NLB_544785744EDR_F0620408NCAM00385M1
3046,NLB_544786604EDR_F0620444NCAM00294M1
3047,NLB_544786635EDR_F0620444NCAM00294M1
3048,NLB_544787120EDR_F0620444NCAM07753M1
3049,NLB_544787151EDR_F0620444NCAM07753M1
3050,NLB_544787182EDR_F0620444NCAM07753M1
3051,NLB_544787213EDR_F0620444NCAM07753M1
3052,NLB_545041631EDR_F0620624NCAM00385M1
3053,NLB_545047292EDR_F0620660NCAM00296M1
3054,NLB_545047325EDR_F0620660NCAM00296M1
3055,NLB_545047356EDR_F0620660NCAM00296M1
3056,NLB_545047738EDR_F0620660NCAM07753M1
3057,NLB_545047769EDR_F0620660NCAM07753M1
3058,NLB_545047800EDR_F0620660NCAM07753M1
3059,NLB_545223223EDR_F0620690NCAM00297M1
3060,NLB_545223247EDR_F0620690NCAM00297M1
3061,NLB_545223278EDR_F0620690NCAM00297M1
3062,NLB_545223309EDR_F0620690NCAM00297M1
3063,NLB_545223691EDR_F0620690NCAM00298M1
3064,NLB_545223722EDR_F0620690NCAM00298M1
3065,NLB_545394902EDR_F0620750NCAM00385M1
3066,NLB_545395760EDR_F0620786NCAM00299M1
3067,NLB_545395784EDR_F0620786NCAM00299M1
3068,NLB_545395808EDR_F0620786NCAM00299M1
3069,NLB_545396295EDR_F0620786NCAM00298M1
3070,NLB_545396319EDR_F0620786NCAM00298M1
3071,NLB_545659173EDR_F0621044NCAM00385M1
3072,NLB_545659903EDR_F0621080NCAM00251M1
3073,NLB_545659929EDR_F0621080NCAM00251M1
3074,NLB_545659954EDR_F0621080NCAM00251M1
3075,NLB_545659985EDR_F0621080NCAM00251M1
3076,NLB_545660346EDR_F0621080NCAM00252M1
3077,NLB_545847083EDR_F0621140NCAM00253M1
3078,NLB_545847115EDR_F0621140NCAM00253M1
3079,NLB_545847146EDR_F0621140NCAM00253M1
3080,NLB_545847420EDR_F0621140NCAM00254M1
3081,NLB_545847451EDR_F0621140NCAM00254M1
3082,NLB_545927802EDR_F0621278NCAM00385M1
3083,NLB_545928476EDR_F0621314NCAM00255M1
3084,NLB_545928508EDR_F0621314NCAM00255M1
3085,NLB_545928532EDR_F0621314NCAM00255M1
3086,NLB_545928556EDR_F0621314NCAM00255M1
3087,NLB_545928922EDR_F0621314NCAM07753M1
3088,NLB_545928947EDR_F0621314NCAM07753M1
3089,NLB_546015865EDR_F0621344NCAM00385M1
3090,NLB_546016659EDR_F0621386NCAM00256M1
3091,NLB_546016683EDR_F0621386NCAM00256M1
3092,NLB_546016714EDR_F0621386NCAM00256M1
3093,NLB_546016738EDR_F0621386NCAM00256M1
3094,NLB_546017153EDR_F0621386NCAM00257M1
3095,NLB_546017185EDR_F0621386NCAM00257M1
3096,NLB_546278028EDR_F0621494NCAM00385M1
3097,NLB_546278640EDR_F0621530NCAM00258M1
3098,NLB_546278672EDR_F0621530NCAM00258M1
3099,NLB_546278697EDR_F0621530NCAM00258M1
3100,NLB_546278728EDR_F0621530NCAM00258M1
3101,NLB_546279113EDR_F0621530NCAM07753M1
3102,NLB_546373429EDR_F0621734NCAM00385M1
3103,NLB_546374267EDR_F0621776NCAM00259M1
3104,NLB_546374291EDR_F0621776NCAM00259M1
3105,NLB_546374315EDR_F0621776NCAM00259M1
3106,NLB_546380307EDR_F0621776NCAM07753M1
3107,NLB_546380338EDR_F0621776NCAM07753M1
3108,NLB_546380369EDR_F0621776NCAM07753M1
3109,NLB_546461465EDR_F0621974NCAM00385M1
3110,NLB_546462578EDR_F0622026NCAM00260M1
3111,NLB_546462602EDR_F0622026NCAM00260M1
3112,NLB_546462626EDR_F0622026NCAM00260M1
3113,NLB_546463117EDR_F0622026NCAM07753M1
3114,NLB_546463148EDR_F0622026NCAM07753M1
3115,NLB_546549883EDR_F0622212NCAM00385M1
3116,NLB_546550625EDR_F0622248NCAM00261M1
3117,NLB_546550649EDR_F0622248NCAM00261M1
3118,NLB_546550680EDR_F0622248NCAM00261M1
3119,NLB_546557891EDR_F0622248NCAM07753M1
3120,NLB_546631398EDR_F0622248NCAM01053M1
3121,NLB_546636044EDR_F0622416NCAM00385M1
3122,NLB_546636767EDR_F0622452NCAM00262M1
3123,NLB_546636799EDR_F0622452NCAM00262M1
3124,NLB_546636824EDR_F0622452NCAM00262M1
3125,NLB_546642886EDR_F0622452NCAM07753M1
3126,NLB_546642917EDR_F0622452NCAM07753M1
3127,NLB_546905469EDR_F0622656NCAM00385M1
3128,NLB_546906405EDR_F0622726NCAM00263M1
3129,NLB_546906436EDR_F0622726NCAM00263M1
3130,NLB_546906468EDR_F0622726NCAM00263M1
3131,NLB_546906499EDR_F0622726NCAM00263M1
3132,NLB_546906890EDR_F0622726NCAM00264M1
3133,NLB_546906922EDR_F0622726NCAM00264M1
3134,NLB_546992875EDR_F0623050NCAM00265M1
3135,NLB_546992899EDR_F0623050NCAM00265M1
3136,NLB_546992923EDR_F0623050NCAM00265M1
3137,NLB_546993289EDR_F0623050NCAM07753M1
3138,NLB_546993320EDR_F0623050NCAM07753M1
3139,NLB_547081222EDR_F0623146NCAM00385M1
3140,NLB_547082089EDR_F0623188NCAM00266M1
3141,NLB_547082120EDR_F0623188NCAM00266M1
3142,NLB_547088669EDR_F0623188NCAM07753M1
3143,NLB_547088700EDR_F0623188NCAM07753M1
3144,NLB_547088731EDR_F0623188NCAM07753M1
